customer_id,age,city,state,days_since_registration,total_orders,first_order_date,last_order_date,days_since_last_order,churn_flag,avg_delivery_delta,max_delivery_delta,pct_late_orders,avg_rating,min_rating,pct_cancelled_returned,total_clv,clv_tier,churn_probability
C06070,30,Delhi,Delhi,520,2,2023-04-30 00:00:00,2024-01-14 00:00:00,352,1,43.5,49,100.0,,,50.0,2860,Mid,0.6642958
C06072,34,Mumbai,Maharashtra,288,1,2023-09-11 00:00:00,2023-09-11 00:00:00,477,1,52.0,52,100.0,4.0,4.0,0.0,540,Low,0.81899923
C06073,36,Delhi,Delhi,403,2,2023-07-28 00:00:00,2024-11-21 00:00:00,40,0,46.8,74,100.0,3.4,1.0,100.0,5540,Mid,0.41896996
C06074,48,Kolkata,West Bengal,570,5,2023-09-09 00:00:00,2024-10-28 00:00:00,64,0,28.714285714285715,63,100.0,3.8333333333333335,2.0,0.0,9560,High,0.20731388
C06075,33,Chennai,Tamil Nadu,54,1,2023-03-19 00:00:00,2023-03-19 00:00:00,653,1,50.0,50,100.0,5.0,5.0,0.0,1250,Low,0.81515986
C06076,21,Bengaluru,Karnataka,133,3,2023-02-16 00:00:00,2024-04-10 00:00:00,265,1,22.857142857142858,40,100.0,3.4285714285714284,1.0,66.66666666666667,4630,Mid,0.4504447
C06077,48,Bengaluru,Karnataka,377,5,2023-01-06 00:00:00,2024-08-21 00:00:00,132,1,31.0,42,100.0,4.333333333333333,3.0,0.0,13000,High,0.683974
C06078,41,Jaipur,Rajasthan,96,3,2023-05-29 00:00:00,2024-10-10 00:00:00,82,0,33.0,40,100.0,4.0,4.0,0.0,3330,Mid,0.37419868
C06079,28,Pune,Maharashtra,171,4,2023-03-06 00:00:00,2024-12-28 00:00:00,3,0,33.0,54,75.0,3.0,2.0,0.0,12970,High,0.40113533
C06080,53,Lucknow,Uttar Pradesh,644,1,2023-08-05 00:00:00,2023-08-05 00:00:00,514,1,30.0,30,100.0,3.75,3.0,0.0,950,Low,0.86732334
C06081,40,Delhi,Delhi,337,2,2023-02-03 00:00:00,2023-05-07 00:00:00,604,1,20.0,25,100.0,4.0,4.0,50.0,770,Low,0.5508153
C06082,55,Chennai,Tamil Nadu,409,3,2023-02-27 00:00:00,2023-03-27 00:00:00,645,1,47.8,53,100.0,4.0,3.0,100.0,7900,High,0.59991485
C06083,38,Bengaluru,Karnataka,487,1,2024-05-17 00:00:00,2024-05-17 00:00:00,228,1,8.0,8,100.0,4.5,4.0,0.0,4170,Mid,0.69793993
C06084,41,Bengaluru,Karnataka,420,2,2024-06-12 00:00:00,2024-11-29 00:00:00,32,0,40.5,42,100.0,5.0,5.0,0.0,3910,Mid,0.45653033
C06086,48,Ahmedabad,Gujarat,117,3,2024-03-25 00:00:00,2024-10-23 00:00:00,69,0,30.666666666666668,34,100.0,5.0,5.0,0.0,2800,Mid,0.29219246
C06087,37,Kolkata,West Bengal,268,3,2023-02-10 00:00:00,2024-01-13 00:00:00,353,1,46.0,57,100.0,4.333333333333333,4.0,0.0,370,Low,0.53764534
C06088,27,Pune,Maharashtra,685,2,2023-06-08 00:00:00,2024-05-09 00:00:00,236,1,12.666666666666666,18,100.0,3.5,3.0,100.0,1720,Low,0.48673183
C06089,37,Delhi,Delhi,258,2,2023-05-27 00:00:00,2023-08-16 00:00:00,503,1,39.0,54,100.0,4.0,4.0,0.0,3640,Mid,0.5247254
C06090,45,Mumbai,Maharashtra,41,3,2023-02-22 00:00:00,2024-07-09 00:00:00,175,1,36.333333333333336,40,100.0,4.0,3.0,66.66666666666667,4810,Mid,0.59859926
C06092,23,Kolkata,West Bengal,456,1,2024-02-17 00:00:00,2024-02-17 00:00:00,318,1,68.0,68,100.0,3.5,3.0,0.0,4160,Mid,0.7547084
C06093,49,Pune,Maharashtra,435,1,2023-07-10 00:00:00,2023-07-10 00:00:00,540,1,43.0,43,100.0,,,0.0,3860,Mid,0.85293806
C06094,53,Kolkata,West Bengal,229,1,2023-09-04 00:00:00,2023-09-04 00:00:00,484,1,39.0,39,100.0,2.5,1.0,0.0,4800,Mid,0.83660495
C06096,47,Delhi,Delhi,21,3,2023-10-28 00:00:00,2024-10-05 00:00:00,87,0,26.166666666666668,50,100.0,3.6,1.0,0.0,2310,Mid,0.16513051
C06097,23,Kolkata,West Bengal,306,1,2023-10-27 00:00:00,2023-10-27 00:00:00,431,1,66.0,66,100.0,4.0,3.0,0.0,4360,Mid,0.7716095
C06098,54,Hyderabad,Telangana,300,2,2023-10-24 00:00:00,2024-02-11 00:00:00,324,1,27.5,54,100.0,,,0.0,2200,Mid,0.44833317
C06099,18,Pune,Maharashtra,148,2,2023-04-13 00:00:00,2024-01-08 00:00:00,358,1,25.666666666666668,37,100.0,3.3333333333333335,1.0,0.0,3350,Mid,0.5585876
C06100,25,Delhi,Delhi,506,2,2023-03-21 00:00:00,2023-10-30 00:00:00,428,1,39.5,60,100.0,3.0,3.0,0.0,6640,High,0.6761761
C06101,30,Bengaluru,Karnataka,596,2,2023-06-17 00:00:00,2023-11-22 00:00:00,405,1,49.0,65,100.0,,,50.0,7260,High,0.66440755
C06102,41,Kolkata,West Bengal,109,2,2023-07-27 00:00:00,2023-09-12 00:00:00,476,1,26.0,32,100.0,4.5,4.0,0.0,2260,Mid,0.4297287
C06103,27,Kolkata,West Bengal,149,1,2024-07-12 00:00:00,2024-07-12 00:00:00,172,1,-4.0,-4,0.0,4.0,4.0,0.0,3590,Mid,0.80143553
C06104,42,Lucknow,Uttar Pradesh,233,2,2023-05-02 00:00:00,2024-05-19 00:00:00,226,1,21.5,48,50.0,,,50.0,4530,Mid,0.6231408
C06105,50,Lucknow,Uttar Pradesh,312,1,2023-01-11 00:00:00,2023-01-11 00:00:00,720,1,43.0,43,100.0,,,100.0,360,Low,0.8816442
C06106,32,Mumbai,Maharashtra,375,1,2024-05-06 00:00:00,2024-05-06 00:00:00,239,1,-5.0,-5,0.0,4.0,4.0,0.0,560,Low,0.8509754
C06108,23,Kolkata,West Bengal,474,1,2024-06-16 00:00:00,2024-06-16 00:00:00,198,1,17.0,17,100.0,4.5,4.0,0.0,330,Low,0.8400942
C06109,26,Ahmedabad,Gujarat,442,3,2023-02-02 00:00:00,2024-10-04 00:00:00,88,0,37.0,48,100.0,3.0,3.0,0.0,2840,Mid,0.53440493
C06110,42,Hyderabad,Telangana,620,1,2024-11-09 00:00:00,2024-11-09 00:00:00,52,0,68.0,68,100.0,4.0,4.0,0.0,3030,Mid,0.4830804
C06111,45,Hyderabad,Telangana,253,3,2023-01-24 00:00:00,2024-09-23 00:00:00,99,1,41.666666666666664,64,100.0,4.0,3.0,33.333333333333336,3450,Mid,0.30250153
C06113,44,Hyderabad,Telangana,374,2,2024-01-10 00:00:00,2024-03-15 00:00:00,291,1,31.666666666666668,35,100.0,2.0,2.0,0.0,4800,Mid,0.6436326
C06114,40,Ahmedabad,Gujarat,265,2,2023-06-20 00:00:00,2023-10-30 00:00:00,428,1,41.0,45,100.0,3.0,3.0,0.0,6180,High,0.8172258
C06115,56,Jaipur,Rajasthan,414,2,2023-12-18 00:00:00,2024-10-09 00:00:00,83,0,29.5,51,100.0,4.0,4.0,0.0,2980,Mid,0.46572113
C06116,20,Hyderabad,Telangana,567,1,2023-12-16 00:00:00,2023-12-16 00:00:00,381,1,2.0,2,100.0,,,0.0,500,Low,0.9460949
C06117,26,Chennai,Tamil Nadu,194,1,2024-01-06 00:00:00,2024-01-06 00:00:00,360,1,56.0,56,100.0,5.0,5.0,0.0,1640,Low,0.88849777
C06118,42,Hyderabad,Telangana,398,1,2024-04-10 00:00:00,2024-04-10 00:00:00,265,1,41.0,41,100.0,2.0,2.0,0.0,2640,Mid,0.6816254
C06119,23,Delhi,Delhi,160,3,2023-11-03 00:00:00,2024-08-20 00:00:00,133,1,34.666666666666664,63,100.0,4.333333333333333,3.0,0.0,4860,Mid,0.28097677
C06120,52,Mumbai,Maharashtra,27,2,2024-07-23 00:00:00,2024-11-05 00:00:00,56,0,12.5,16,100.0,3.0,1.0,0.0,1850,Mid,0.1892353
C06121,44,Bengaluru,Karnataka,53,1,2024-04-30 00:00:00,2024-04-30 00:00:00,245,1,33.0,33,100.0,5.0,5.0,0.0,1140,Low,0.6773419
C06123,23,Ahmedabad,Gujarat,234,3,2023-04-14 00:00:00,2024-09-03 00:00:00,119,1,30.0,39,100.0,4.0,3.0,66.66666666666667,3420,Mid,0.39197484
C06124,45,Kolkata,West Bengal,328,2,2023-01-09 00:00:00,2024-01-12 00:00:00,354,1,42.0,60,100.0,5.0,5.0,0.0,11020,High,0.73233414
C06125,50,Delhi,Delhi,65,2,2024-01-31 00:00:00,2024-06-05 00:00:00,209,1,36.0,36,100.0,3.0,3.0,0.0,7530,High,0.86283016
C06126,38,Lucknow,Uttar Pradesh,203,3,2023-05-12 00:00:00,2024-08-13 00:00:00,140,1,22.0,37,100.0,4.333333333333333,4.0,0.0,10030,High,0.4905112
C06127,49,Lucknow,Uttar Pradesh,680,1,2024-07-16 00:00:00,2024-07-16 00:00:00,168,1,57.0,57,100.0,3.0,2.0,0.0,2440,Mid,0.8432796
C06128,19,Hyderabad,Telangana,228,4,2023-03-06 00:00:00,2024-03-30 00:00:00,276,1,37.75,65,100.0,4.333333333333333,4.0,25.0,5020,Mid,0.19401796
C06129,30,Delhi,Delhi,55,4,2023-04-10 00:00:00,2024-09-26 00:00:00,96,1,33.6,46,100.0,4.666666666666667,4.0,50.0,10550,High,0.35966903
C06131,55,Pune,Maharashtra,682,3,2023-03-09 00:00:00,2023-08-23 00:00:00,496,1,33.0,68,100.0,4.0,4.0,0.0,1520,Low,0.7159001
C06132,47,Jaipur,Rajasthan,667,1,2024-09-11 00:00:00,2024-09-11 00:00:00,111,1,36.0,36,100.0,,,0.0,560,Low,0.81077254
C06134,56,Delhi,Delhi,218,3,2023-08-18 00:00:00,2024-10-08 00:00:00,84,0,30.0,50,100.0,3.5,1.0,0.0,8740,High,0.2836139
C06135,33,Jaipur,Rajasthan,216,1,2023-11-17 00:00:00,2023-11-17 00:00:00,410,1,-5.0,-5,0.0,,,0.0,580,Low,0.8845667
C06136,35,Lucknow,Uttar Pradesh,252,3,2023-09-20 00:00:00,2024-05-20 00:00:00,225,1,18.333333333333332,40,66.66666666666666,4.0,4.0,0.0,4890,Mid,0.46168217
C06137,23,Hyderabad,Telangana,321,1,2024-09-13 00:00:00,2024-09-13 00:00:00,109,1,73.0,73,100.0,3.75,1.0,0.0,0,Low,0.86986053
C06138,40,Bengaluru,Karnataka,210,1,2023-06-18 00:00:00,2023-06-18 00:00:00,562,1,28.0,28,100.0,5.0,5.0,0.0,1980,Mid,0.79966867
C06139,54,Pune,Maharashtra,58,2,2023-08-19 00:00:00,2023-10-28 00:00:00,430,1,37.0,69,100.0,2.0,2.0,0.0,1830,Low,0.7237322
C06140,26,Lucknow,Uttar Pradesh,418,2,2024-07-29 00:00:00,2024-08-23 00:00:00,130,1,40.333333333333336,45,100.0,5.0,5.0,0.0,5620,Mid,0.77057046
C06141,30,Chennai,Tamil Nadu,403,1,2023-05-22 00:00:00,2023-05-22 00:00:00,589,1,41.0,41,100.0,4.0,4.0,0.0,1770,Low,0.7011175
C06142,22,Hyderabad,Telangana,175,2,2024-06-26 00:00:00,2024-09-24 00:00:00,98,1,55.5,69,100.0,5.0,5.0,50.0,40,Low,0.5972123
C06143,19,Mumbai,Maharashtra,6,2,2023-10-12 00:00:00,2024-06-08 00:00:00,206,1,9.5,17,100.0,2.0,2.0,0.0,2180,Mid,0.7839996
C06144,43,Ahmedabad,Gujarat,203,3,2023-08-06 00:00:00,2024-08-18 00:00:00,135,1,27.666666666666668,35,100.0,3.2,1.0,0.0,4360,Mid,0.47711807
C06145,59,Pune,Maharashtra,125,5,2023-04-18 00:00:00,2024-11-13 00:00:00,48,0,43.57142857142857,80,100.0,4.5,4.0,0.0,17900,High,0.20163368
C06146,55,Chennai,Tamil Nadu,641,1,2024-05-16 00:00:00,2024-05-16 00:00:00,229,1,63.0,63,100.0,4.5,4.0,0.0,730,Low,0.85559034
C06147,24,Jaipur,Rajasthan,395,2,2023-05-10 00:00:00,2023-11-08 00:00:00,419,1,30.0,45,100.0,3.0,3.0,0.0,2120,Mid,0.5808199
C06148,49,Jaipur,Rajasthan,688,1,2024-04-01 00:00:00,2024-04-01 00:00:00,274,1,77.0,77,100.0,,,0.0,3470,Mid,0.8418321
C06150,22,Bengaluru,Karnataka,719,2,2023-05-09 00:00:00,2024-07-28 00:00:00,156,1,52.5,67,100.0,5.0,5.0,0.0,7280,High,0.77713674
C06151,48,Kolkata,West Bengal,505,2,2023-03-29 00:00:00,2023-05-15 00:00:00,596,1,43.75,44,100.0,4.25,3.0,50.0,5490,Mid,0.49564844
C06152,46,Hyderabad,Telangana,428,6,2023-03-13 00:00:00,2024-09-28 00:00:00,94,1,39.333333333333336,74,88.88888888888889,4.428571428571429,3.0,50.0,16360,High,0.30318168
C06153,42,Pune,Maharashtra,300,3,2023-05-09 00:00:00,2024-11-05 00:00:00,56,0,21.333333333333332,42,66.66666666666666,2.5,1.0,0.0,5040,Mid,0.4385368
C06154,55,Mumbai,Maharashtra,375,3,2023-08-07 00:00:00,2024-07-20 00:00:00,164,1,36.833333333333336,54,100.0,4.0,3.0,0.0,6100,High,0.619605
C06155,30,Lucknow,Uttar Pradesh,313,4,2023-06-26 00:00:00,2024-03-08 00:00:00,298,1,38.57142857142857,46,100.0,4.0,3.0,0.0,8820,High,0.5183077
C06156,43,Ahmedabad,Gujarat,524,2,2023-09-11 00:00:00,2024-10-19 00:00:00,73,0,25.0,27,100.0,4.5,4.0,0.0,2880,Mid,0.5514288
C06157,56,Mumbai,Maharashtra,126,2,2023-01-25 00:00:00,2023-03-20 00:00:00,652,1,44.666666666666664,47,100.0,4.5,4.0,0.0,4610,Mid,0.4991932
C06158,59,Jaipur,Rajasthan,223,1,2023-01-27 00:00:00,2023-01-27 00:00:00,704,1,25.0,25,100.0,3.5,2.0,0.0,1760,Low,0.7757889
C06159,50,Kolkata,West Bengal,184,2,2023-11-22 00:00:00,2024-03-28 00:00:00,278,1,37.0,43,100.0,,,0.0,5360,Mid,0.69583255
C06160,24,Bengaluru,Karnataka,127,4,2023-12-12 00:00:00,2024-10-22 00:00:00,70,0,26.75,39,100.0,4.0,3.0,0.0,12970,High,0.28564882
C06161,35,Ahmedabad,Gujarat,210,7,2023-05-07 00:00:00,2024-12-09 00:00:00,22,0,20.9,57,100.0,3.75,1.0,14.285714285714286,8780,High,0.11080834
C06162,21,Chennai,Tamil Nadu,716,2,2024-02-22 00:00:00,2024-07-08 00:00:00,176,1,23.75,31,100.0,4.0,2.0,0.0,2920,Mid,0.7154529
C06164,55,Mumbai,Maharashtra,695,1,2023-08-29 00:00:00,2023-08-29 00:00:00,490,1,1.0,1,100.0,,,0.0,2650,Mid,0.9352057
C06166,36,Hyderabad,Telangana,319,4,2023-09-16 00:00:00,2023-10-12 00:00:00,446,1,42.8,61,100.0,2.5,1.0,0.0,4850,Mid,0.26658326
C06167,20,Jaipur,Rajasthan,112,1,2023-06-27 00:00:00,2023-06-27 00:00:00,553,1,61.0,61,100.0,,,0.0,1150,Low,0.5029844
C06168,51,Pune,Maharashtra,141,1,2023-08-27 00:00:00,2023-08-27 00:00:00,492,1,24.0,24,100.0,,,100.0,130,Low,0.7973689
C06170,60,Jaipur,Rajasthan,78,5,2023-03-29 00:00:00,2024-05-31 00:00:00,214,1,35.833333333333336,59,100.0,3.75,3.0,0.0,3360,Mid,0.61591274
C06171,24,Delhi,Delhi,134,5,2023-02-09 00:00:00,2023-08-30 00:00:00,489,1,37.833333333333336,92,100.0,4.25,4.0,0.0,12500,High,0.15628491
C06172,18,Lucknow,Uttar Pradesh,430,3,2023-07-03 00:00:00,2024-03-19 00:00:00,287,1,18.666666666666668,34,66.66666666666666,3.0,1.0,0.0,4780,Mid,0.6446649
C06173,29,Pune,Maharashtra,152,1,2023-05-03 00:00:00,2023-05-03 00:00:00,608,1,59.0,59,100.0,2.0,2.0,0.0,4080,Mid,0.79002017
C06174,32,Bengaluru,Karnataka,478,2,2023-07-21 00:00:00,2024-11-16 00:00:00,45,0,25.0,36,100.0,5.0,5.0,50.0,1060,Low,0.45165
C06175,47,Kolkata,West Bengal,290,1,2024-06-11 00:00:00,2024-06-11 00:00:00,203,1,24.0,24,100.0,5.0,5.0,0.0,1200,Low,0.62890637
C06176,51,Lucknow,Uttar Pradesh,403,2,2023-09-20 00:00:00,2023-11-10 00:00:00,417,1,29.0,42,100.0,2.0,2.0,0.0,5610,Mid,0.7281921
C06178,36,Chennai,Tamil Nadu,45,2,2023-07-08 00:00:00,2023-09-08 00:00:00,480,1,33.0,59,100.0,5.0,5.0,50.0,40,Low,0.56035143
C06179,30,Kolkata,West Bengal,486,3,2023-03-31 00:00:00,2024-10-14 00:00:00,78,0,56.0,74,100.0,3.3333333333333335,3.0,0.0,5590,Mid,0.38096812
C06181,18,Ahmedabad,Gujarat,605,2,2023-10-13 00:00:00,2024-09-21 00:00:00,101,1,30.5,45,100.0,5.0,5.0,0.0,3990,Mid,0.6720441
C06182,38,Delhi,Delhi,503,3,2024-05-15 00:00:00,2024-09-25 00:00:00,97,1,25.75,40,100.0,3.3333333333333335,1.0,33.333333333333336,6180,High,0.35283968
C06183,50,Kolkata,West Bengal,673,1,2023-09-27 00:00:00,2023-09-27 00:00:00,461,1,12.0,12,100.0,3.3333333333333335,3.0,0.0,2410,Mid,0.75267214
C06184,46,Ahmedabad,Gujarat,657,2,2023-04-11 00:00:00,2023-05-01 00:00:00,610,1,28.0,31,100.0,4.0,2.0,0.0,6890,High,0.68386906
C06185,26,Mumbai,Maharashtra,497,1,2023-10-01 00:00:00,2023-10-01 00:00:00,457,1,18.0,18,100.0,,,0.0,2170,Mid,0.8255537
C06186,46,Pune,Maharashtra,282,1,2024-11-05 00:00:00,2024-11-05 00:00:00,56,0,31.0,31,100.0,4.0,4.0,100.0,1160,Low,0.6358828
C06187,29,Hyderabad,Telangana,35,1,2024-06-11 00:00:00,2024-06-11 00:00:00,203,1,66.0,66,100.0,2.0,2.0,0.0,680,Low,0.71012825
C06189,28,Chennai,Tamil Nadu,119,1,2024-05-07 00:00:00,2024-05-07 00:00:00,238,1,14.0,14,100.0,,,0.0,0,Low,0.7160509
C06190,47,Delhi,Delhi,537,1,2023-09-09 00:00:00,2023-09-09 00:00:00,479,1,27.0,27,100.0,4.0,4.0,0.0,680,Low,0.7235802
C06192,46,Pune,Maharashtra,549,3,2023-08-09 00:00:00,2024-11-09 00:00:00,52,0,36.75,54,75.0,3.3333333333333335,2.0,66.66666666666667,9590,High,0.34366086
C06193,37,Jaipur,Rajasthan,186,2,2024-05-12 00:00:00,2024-06-13 00:00:00,201,1,59.75,74,100.0,3.6666666666666665,1.0,50.0,1610,Low,0.74919116
C06195,24,Delhi,Delhi,616,2,2023-05-13 00:00:00,2023-08-18 00:00:00,501,1,54.5,65,100.0,1.0,1.0,50.0,7620,High,0.38426295
C06196,32,Jaipur,Rajasthan,378,2,2023-11-24 00:00:00,2024-08-17 00:00:00,136,1,31.0,43,75.0,3.5,2.0,0.0,800,Low,0.6664476
C06198,52,Mumbai,Maharashtra,107,1,2024-05-21 00:00:00,2024-05-21 00:00:00,224,1,39.0,39,100.0,5.0,5.0,0.0,4900,Mid,0.7905448
C06199,22,Lucknow,Uttar Pradesh,502,4,2023-04-23 00:00:00,2024-02-11 00:00:00,324,1,28.75,43,100.0,3.0,3.0,50.0,3970,Mid,0.4916612
C06200,29,Ahmedabad,Gujarat,403,3,2023-01-21 00:00:00,2023-10-23 00:00:00,435,1,27.2,33,100.0,3.5,2.0,0.0,5100,Mid,0.56949425
C06201,58,Chennai,Tamil Nadu,378,1,2023-09-09 00:00:00,2023-09-09 00:00:00,479,1,45.0,45,100.0,4.0,4.0,100.0,380,Low,0.91227347
C06202,52,Lucknow,Uttar Pradesh,576,2,2023-05-28 00:00:00,2023-07-03 00:00:00,547,1,27.5,60,50.0,4.0,4.0,0.0,2170,Mid,0.5078029
C06203,38,Ahmedabad,Gujarat,676,1,2024-12-01 00:00:00,2024-12-01 00:00:00,30,0,1.0,1,100.0,4.0,4.0,0.0,0,Low,0.59882265
C06204,39,Ahmedabad,Gujarat,187,1,2023-10-03 00:00:00,2023-10-03 00:00:00,455,1,5.0,5,100.0,5.0,5.0,0.0,3650,Mid,0.83682996
C06205,18,Hyderabad,Telangana,560,4,2023-02-12 00:00:00,2023-11-13 00:00:00,414,1,26.666666666666668,50,100.0,4.5,4.0,0.0,15360,High,0.46132246
C06206,25,Jaipur,Rajasthan,43,1,2024-06-09 00:00:00,2024-06-09 00:00:00,205,1,62.0,62,100.0,,,0.0,4020,Mid,0.7270737
C06207,42,Lucknow,Uttar Pradesh,257,1,2023-06-10 00:00:00,2023-06-10 00:00:00,570,1,50.0,50,100.0,4.5,4.0,200.0,370,Low,0.79263175
C06208,29,Hyderabad,Telangana,83,2,2023-04-18 00:00:00,2023-05-10 00:00:00,601,1,7.0,12,100.0,5.0,5.0,0.0,1770,Low,0.8063761
C06209,40,Chennai,Tamil Nadu,250,2,2023-11-13 00:00:00,2024-01-30 00:00:00,336,1,39.0,46,100.0,4.0,4.0,0.0,1280,Low,0.6429579
C06210,24,Lucknow,Uttar Pradesh,537,2,2023-11-10 00:00:00,2024-02-19 00:00:00,316,1,58.333333333333336,75,100.0,4.333333333333333,3.0,0.0,5460,Mid,0.83307797
C06211,54,Chennai,Tamil Nadu,638,6,2023-03-03 00:00:00,2024-10-20 00:00:00,72,0,22.0,49,100.0,3.2,1.0,33.333333333333336,9120,High,0.068236634
C06212,18,Kolkata,West Bengal,541,2,2023-03-11 00:00:00,2023-08-11 00:00:00,508,1,42.0,56,100.0,3.75,2.0,0.0,4220,Mid,0.6779843
C06214,52,Lucknow,Uttar Pradesh,562,3,2023-02-26 00:00:00,2023-10-23 00:00:00,435,1,53.333333333333336,70,100.0,4.0,3.0,0.0,8810,High,0.4699378
C06215,33,Delhi,Delhi,463,3,2023-09-10 00:00:00,2023-12-15 00:00:00,382,1,22.333333333333332,37,100.0,4.0,3.0,0.0,4660,Mid,0.3809586
C06216,32,Mumbai,Maharashtra,523,3,2023-07-08 00:00:00,2024-05-16 00:00:00,229,1,11.75,36,75.0,2.0,1.0,0.0,5360,Mid,0.69728917
C06217,30,Pune,Maharashtra,47,1,2024-04-18 00:00:00,2024-04-18 00:00:00,257,1,8.0,8,100.0,3.0,3.0,0.0,1410,Low,0.830044
C06218,46,Lucknow,Uttar Pradesh,171,2,2023-09-05 00:00:00,2024-06-21 00:00:00,193,1,30.5,44,100.0,4.75,4.0,100.0,3190,Mid,0.5814713
C06220,41,Mumbai,Maharashtra,193,3,2023-03-15 00:00:00,2024-06-24 00:00:00,190,1,23.75,48,100.0,5.0,5.0,0.0,5890,Mid,0.4168766
C06221,52,Pune,Maharashtra,335,1,2024-11-23 00:00:00,2024-11-23 00:00:00,38,0,68.0,68,100.0,4.5,4.0,0.0,4290,Mid,0.4819519
C06222,21,Jaipur,Rajasthan,179,1,2023-08-11 00:00:00,2023-08-11 00:00:00,508,1,32.0,32,100.0,,,100.0,2280,Mid,0.7399074
C06223,41,Jaipur,Rajasthan,281,4,2023-03-23 00:00:00,2024-07-18 00:00:00,166,1,41.57142857142857,64,85.71428571428571,4.166666666666667,3.0,50.0,6540,High,0.4361954
C06224,58,Chennai,Tamil Nadu,326,2,2024-09-12 00:00:00,2024-12-04 00:00:00,27,0,32.5,41,100.0,4.333333333333333,3.0,0.0,440,Low,0.4212654
C06225,43,Hyderabad,Telangana,481,3,2023-03-03 00:00:00,2024-03-08 00:00:00,298,1,17.0,23,100.0,4.0,3.0,33.333333333333336,4000,Mid,0.5763105
C06226,24,Ahmedabad,Gujarat,569,2,2023-04-22 00:00:00,2023-09-16 00:00:00,472,1,10.25,32,100.0,4.333333333333333,4.0,0.0,3740,Mid,0.49181792
C06227,33,Hyderabad,Telangana,13,2,2024-01-09 00:00:00,2024-01-30 00:00:00,336,1,46.0,54,100.0,3.5,3.0,0.0,6760,High,0.63569784
C06228,36,Ahmedabad,Gujarat,442,1,2024-12-01 00:00:00,2024-12-01 00:00:00,30,0,61.0,61,100.0,3.3333333333333335,2.0,0.0,1620,Low,0.41443023
C06229,33,Chennai,Tamil Nadu,63,2,2023-06-22 00:00:00,2024-09-02 00:00:00,120,1,64.0,85,100.0,4.0,4.0,0.0,4930,Mid,0.5765856
C06230,21,Delhi,Delhi,333,1,2023-09-05 00:00:00,2023-09-05 00:00:00,483,1,14.0,14,100.0,,,0.0,750,Low,0.67235625
C06231,27,Jaipur,Rajasthan,450,2,2023-08-08 00:00:00,2024-03-19 00:00:00,287,1,24.666666666666668,58,100.0,4.0,3.0,0.0,1280,Low,0.48571056
C06232,18,Jaipur,Rajasthan,80,2,2024-06-25 00:00:00,2024-09-15 00:00:00,107,1,37.0,51,100.0,4.0,3.0,0.0,3040,Mid,0.7187115
C06233,54,Pune,Maharashtra,653,5,2023-03-29 00:00:00,2024-08-07 00:00:00,146,1,37.3,58,100.0,4.125,3.0,20.0,8940,High,0.4237086
C06234,45,Delhi,Delhi,693,2,2023-04-09 00:00:00,2024-07-22 00:00:00,162,1,29.5,33,100.0,5.0,5.0,50.0,4740,Mid,0.47466907
C06235,21,Bengaluru,Karnataka,332,4,2024-01-21 00:00:00,2024-07-25 00:00:00,159,1,35.57142857142857,43,100.0,4.0,3.0,75.0,9300,High,0.33840376
C06236,58,Delhi,Delhi,278,2,2023-01-19 00:00:00,2024-01-13 00:00:00,353,1,18.0,23,100.0,3.0,3.0,0.0,6510,High,0.83087665
C06237,58,Lucknow,Uttar Pradesh,622,1,2023-03-17 00:00:00,2023-03-17 00:00:00,655,1,40.0,40,100.0,,,100.0,440,Low,0.93583304
C06238,19,Kolkata,West Bengal,332,3,2023-01-10 00:00:00,2024-09-02 00:00:00,120,1,43.25,59,100.0,3.5,2.0,33.333333333333336,8580,High,0.3857858
C06239,48,Hyderabad,Telangana,579,1,2023-06-27 00:00:00,2023-06-27 00:00:00,553,1,56.0,56,100.0,4.25,4.0,0.0,180,Low,0.873751
C06240,29,Chennai,Tamil Nadu,574,4,2023-03-24 00:00:00,2024-05-07 00:00:00,238,1,14.2,26,60.0,3.0,1.0,50.0,6170,High,0.32051507
C06241,35,Chennai,Tamil Nadu,716,2,2023-08-12 00:00:00,2024-08-20 00:00:00,133,1,60.5,80,100.0,4.5,4.0,0.0,2260,Mid,0.82532775
C06242,18,Ahmedabad,Gujarat,555,2,2024-01-16 00:00:00,2024-08-03 00:00:00,150,1,35.333333333333336,42,100.0,4.0,4.0,0.0,290,Low,0.8014243
C06243,33,Mumbai,Maharashtra,376,5,2023-01-14 00:00:00,2024-06-10 00:00:00,204,1,24.6,43,80.0,3.888888888888889,2.0,20.0,4200,Mid,0.5236967
C06244,34,Jaipur,Rajasthan,383,1,2024-08-04 00:00:00,2024-08-04 00:00:00,149,1,22.0,22,100.0,,,0.0,6930,High,0.8788405
C06245,49,Delhi,Delhi,470,1,2024-08-07 00:00:00,2024-08-07 00:00:00,146,1,69.0,69,100.0,4.5,4.0,0.0,530,Low,0.7757546
C06246,22,Bengaluru,Karnataka,154,1,2024-07-24 00:00:00,2024-07-24 00:00:00,160,1,13.0,13,100.0,2.3333333333333335,1.0,0.0,630,Low,0.85202545
C06247,55,Bengaluru,Karnataka,570,1,2024-04-05 00:00:00,2024-04-05 00:00:00,270,1,20.0,20,100.0,3.6666666666666665,2.0,0.0,3230,Mid,0.81554383
C06248,53,Delhi,Delhi,365,4,2023-02-06 00:00:00,2024-07-01 00:00:00,183,1,47.25,76,75.0,4.0,4.0,25.0,7050,High,0.559044
