customer_id,churn_probability,clv_tier,total_clv,avg_delivery_delta,intervene_flag,recommended_voucher_amount,estimated_clv_at_risk,intervention_roi
C04609,0.7574531,Mid,2020,26.666666666666668,0,0,1530.055262,0.0
C04610,0.7949083,Mid,2900,50.0,1,80,2305.23407,490.9804678927737
C04611,0.76014245,Low,1640,17.0,0,0,1246.633618,0.0
C04612,0.8170383,Mid,5810,36.0,1,80,4746.992523,985.6472773692115
C04613,0.5479475,High,7870,44.66666666666666,1,80,4312.3468250000005,2336.758953885391
C04614,0.3713874,Mid,5160,39.6,0,0,1916.358984,0.0
C04615,0.18420896,High,7390,30.0,0,0,1361.3042144,0.0
C04616,0.508523,Mid,5130,26.0,0,0,2608.7229899999998,0.0
C04617,0.38128048,Low,1450,54.66666666666666,0,0,552.8566959999999,0.0
C04618,0.5231911,Mid,5620,17.333333333333332,0,0,2940.333982,0.0
C04619,0.91823465,Low,220,87.0,0,0,202.01162300000001,0.0
C04620,0.77658105,Low,800,23.0,0,0,621.26484,0.0
C04621,0.5917211,Mid,4800,18.0,0,0,2840.26128,0.0
C04622,0.6204628,Low,1520,80.0,0,0,943.1034559999999,0.0
C04623,0.6717769,Mid,2350,24.0,0,0,1578.675715,0.0
C04624,0.7473855,Low,1170,26.33333333333333,0,0,874.441035,0.0
C04625,0.21252,Mid,4480,49.25,0,0,952.0895999999999,0.0
C04626,0.5899234,Mid,2570,29.5,0,0,1516.103138,0.0
C04627,0.34680706,High,8270,17.0,0,0,2868.0943862,0.0
C04628,0.848913,Low,0,27.0,0,0,0.0,0.0
C04630,0.57412535,Mid,5110,39.0,1,40,2933.7805384999997,3023.556900026247
C04631,0.3413938,High,8400,50.0,0,0,2867.7079200000003,0.0
C04633,0.7292265,Low,340,10.0,0,0,247.93701,0.0
C04634,0.6023742,Mid,2840,14.2,0,0,1710.742728,0.0
C04635,0.17213967,High,14000,27.83333333333333,0,0,2409.95538,0.0
C04636,0.8997725,Low,100,19.0,0,0,89.97725,0.0
C04638,0.5914291,High,6460,33.0,1,80,3820.6319860000003,1851.2488113610093
C04639,0.5655955,Mid,3770,30.5,1,40,2132.295035,2215.6963963291437
C04640,0.66057193,Low,1600,35.0,0,0,1056.915088,0.0
C04641,0.6951222,Mid,2030,38.0,1,40,1411.098066,975.531184865837
C04642,0.89653593,Mid,2080,-3.0,0,0,1864.7947344,0.0
C04643,0.0829414,High,9300,47.125,0,0,771.35502,0.0
C04644,0.7100603,Low,1290,46.0,0,0,915.9777869999999,0.0
C04645,0.5893502,High,12260,46.5,1,80,7225.433452,3608.9035024713867
C04646,0.6268259,Mid,3660,80.0,1,40,2294.1827940000003,2040.3239984660886
C04647,0.70158625,Low,240,43.0,0,0,168.3807,0.0
C04648,0.86069375,Low,930,70.0,0,0,800.4451875000001,0.0
C04649,0.77042854,Low,300,55.0,0,0,231.12856200000002,0.0
C04650,0.40160915,Mid,4080,32.0,0,0,1638.5653320000001,0.0
C04651,0.3906349,High,9100,41.71428571428572,0,0,3554.77759,0.0
C04652,0.57163715,High,8510,48.0,1,80,4864.6321465,2504.7846130954467
C04653,0.61646163,Mid,2640,20.0,0,0,1627.4587032,0.0
C04654,0.66094536,Mid,4900,38.0,1,40,3238.6322640000003,2645.1832409072626
C04655,0.7841037,Low,0,54.0,0,0,0.0,0.0
C04657,0.66439795,High,6870,8.2,1,80,4564.4139165,1814.7833342824108
C04658,0.26535133,High,10320,49.2,0,0,2738.4257256,0.0
C04659,0.8544686,Low,1430,40.0,0,0,1221.890098,0.0
C04660,0.8922138,Mid,2090,42.0,0,0,1864.7268419999998,0.0
C04661,0.7048738,Mid,5680,13.666666666666666,1,80,4003.683184,1376.989755122276
C04662,0.74618614,Low,0,43.0,0,0,0.0,0.0
C04664,0.4200223,Low,1450,32.0,0,0,609.032335,0.0
C04665,0.68347657,Mid,5310,17.0,0,0,3629.2605866999997,0.0
C04667,0.4569367,Low,840,29.0,0,0,383.826828,0.0
C04668,0.2183064,Mid,4440,33.2,0,0,969.2804160000001,0.0
C04669,0.83318216,Mid,2580,40.0,0,0,2149.6099728,0.0
C04670,0.8173869,Mid,2740,17.0,0,0,2239.6401060000003,0.0
C04671,0.77545464,Low,1430,49.0,0,0,1108.9001352,0.0
C04672,0.18998829,High,11770,29.125,0,0,2236.1621733,0.0
C04673,0.42640096,Mid,5400,29.666666666666668,0,0,2302.565184,0.0
C04674,0.69729805,Mid,3390,21.5,0,0,2363.8403895,0.0
C04675,0.81658834,Low,560,48.0,0,0,457.2894704,0.0
C04676,0.85129946,Low,1550,81.0,0,0,1319.514163,0.0
C04677,0.7490561,Low,1760,3.333333333333333,0,0,1318.338736,0.0
C04680,0.59087193,Mid,4360,53.333333333333336,1,40,2576.2016148000002,2534.9909864850183
C04681,0.38352102,Mid,3830,35.42857142857143,0,0,1468.8855065999999,0.0
C04682,0.5544186,Mid,4590,23.0,0,0,2544.781374,0.0
C04684,0.47174478,Mid,3310,31.0,0,0,1561.4752217999999,0.0
C04685,0.7191659,Low,1470,28.0,0,0,1057.173873,0.0
C04686,0.6205662,Mid,3910,56.8,1,40,2426.413842,2201.6585611066494
C04687,0.5947115,Low,1290,10.0,0,0,767.177835,0.0
C04688,0.34025475,Low,1120,47.0,0,0,381.08531999999997,0.0
C04689,0.6787911,Low,1130,11.0,0,0,767.033943,0.0
C04690,0.28545693,High,8570,34.5,0,0,2446.3658901,0.0
C04691,0.91886663,Mid,5190,-1.0,0,0,4768.9178097,0.0
C04692,0.6382206,Mid,2500,25.0,0,0,1595.5515,0.0
C04693,0.3666246,High,8790,24.75,0,0,3222.630234,0.0
C04694,0.7394861,Mid,2590,38.0,1,80,1915.2689990000001,523.6927455982326
C04695,0.42597455,Mid,5170,55.75,0,0,2202.2884235,0.0
C04696,0.7759001,Low,700,30.0,0,0,543.1300699999999,0.0
C04697,0.67373407,High,6760,23.5,1,80,4554.4423132,1757.4491961844367
C04698,0.5711917,Mid,3930,33.0,1,40,2244.7833809999997,2306.4543636871554
C04699,0.665028,Low,1340,-5.0,0,0,891.1375199999999,0.0
C04700,0.43266764,Mid,3450,29.2,0,0,1492.703358,0.0
C04701,0.18438326,High,11970,34.23076923076923,0,0,2207.0676221999997,0.0
C04702,0.41945037,High,10570,25.75,0,0,4433.5904109,0.0
C04703,0.8968808,Low,740,-5.0,0,0,663.6917920000001,0.0
C04704,0.91792315,Mid,4500,-5.0,0,0,4130.654175,0.0
C04705,0.6257641,Mid,5620,54.5,1,40,3516.7942420000004,3190.2766456742193
C04706,0.8854413,Low,0,23.0,0,0,0.0,0.0
C04707,0.64706415,High,13480,39.66666666666666,1,80,8722.424742,3748.070487973501
C04708,0.6521245,High,6790,43.25,1,80,4427.925355,1825.4584335416282
C04709,0.6853806,High,7000,3.4,1,80,4797.6642,1786.7977900068504
C04710,0.4132925,Low,1440,26.5,0,0,595.1412,0.0
C04711,0.7759408,Mid,4030,46.0,1,80,3127.041424,775.8029997853761
C04712,0.5967438,Mid,4370,11.5,0,0,2607.770406,0.0
C04713,0.37600026,High,10170,35.0,0,0,3823.9226442,0.0
C04714,0.62503624,Mid,4960,32.666666666666664,1,40,3100.1797504,2806.1376397146137
C04715,0.37231803,Mid,4180,37.25,0,0,1556.2893654000002,0.0
C04716,0.55393463,Mid,4470,34.0,1,40,2476.0877961,2661.242547299578
C04717,0.7406713,Low,1420,20.5,0,0,1051.753246,0.0
C04718,0.7292516,Low,1270,54.0,0,0,926.149532,0.0
C04719,0.6753301,Low,1300,27.0,0,0,877.9291300000001,0.0
C04720,0.18516155,Mid,2130,26.666666666666668,0,0,394.39410150000003,0.0
C04721,0.9533815,Low,1730,-4.0,0,0,1649.349995,0.0
C04722,0.7896757,Low,1310,24.0,0,0,1034.475167,0.0
C04725,0.3624294,Low,660,54.66666666666666,0,0,239.203404,0.0
C04726,0.7910381,Low,1460,69.0,0,0,1154.915626,0.0
C04727,0.34827387,Low,1200,25.666666666666668,0,0,417.92864399999996,0.0
C04728,0.31834108,Mid,4290,53.66666666666666,0,0,1365.6832332,0.0
C04729,0.44213566,Low,1800,45.0,0,0,795.844188,0.0
C04730,0.9015309,Low,540,3.0,0,0,486.826686,0.0
C04731,0.6277268,High,6090,44.5,1,80,3822.856212,1678.933643976398
C04732,0.88650465,Mid,1900,50.0,0,0,1684.358835,0.0
C04733,0.8089026,Mid,3590,-1.0,1,80,2903.960334,593.6740869131644
C04734,0.54288495,Low,1220,28.0,0,0,662.319639,0.0
C04735,0.5066893,Mid,4720,39.16666666666666,1,40,2391.573496,2849.4719885330182
C04736,0.3629374,Mid,2850,11.5,0,0,1034.37159,0.0
C04737,0.39128354,Mid,4680,48.5,0,0,1831.2069672,0.0
C04738,0.60382557,Low,260,25.0,0,0,156.9946482,0.0
C04740,0.5006079,Mid,4150,33.75,1,40,2077.522785,2493.7461659974965
C04742,0.6446922,Mid,5420,39.875,1,40,3494.231724,3003.8194663616177
C04744,0.5208408,Low,1360,46.66666666666666,0,0,708.343488,0.0
C04745,0.23777881,High,6280,25.5,0,0,1493.2509268000001,0.0
C04746,0.35207,High,10500,42.285714285714285,0,0,3696.735,0.0
C04747,0.5262309,High,6390,44.6,1,80,3362.6154509999997,1891.3791198329552
C04749,0.8188679,Low,1360,6.0,0,0,1113.660344,0.0
C04750,0.30069923,Mid,2680,-0.6666666666666666,0,0,805.8739363999999,0.0
C04751,0.5399109,Low,690,42.0,0,0,372.538521,0.0
C04752,0.7834772,Low,890,68.0,0,0,697.294708,0.0
C04753,0.25326014,High,6550,34.0,0,0,1658.8539170000001,0.0
C04754,0.50621897,Low,1560,8.0,0,0,789.7015932,0.0
C04756,0.8304747,Low,290,27.0,0,0,240.837663,0.0
C04757,0.80139554,Low,1320,29.33333333333333,0,0,1057.8421128,0.0
C04758,0.740806,Mid,3580,32.5,1,80,2652.0854799999997,759.2558048789
C04760,0.8572226,Low,230,31.0,0,0,197.16119799999998,0.0
C04761,0.50801617,Mid,5400,44.25,1,40,2743.287318,3274.13250375017
C04762,0.88320464,Low,0,58.0,0,0,0.0,0.0
C04763,0.71912754,Mid,4530,15.5,1,80,3257.6477562,1043.7294238717177
C04764,0.42766762,Low,1330,20.5,0,0,568.7979346000001,0.0
C04765,0.7986838,High,10860,29.8,1,150,8673.706068000001,1064.1050303511342
C04766,0.6407305,Mid,2120,41.5,1,40,1358.3486599999999,1120.033109759675
C04767,0.27993977,Mid,5290,41.25,0,0,1480.8813833,0.0
C04768,0.68377614,High,9800,28.33333333333333,1,80,6701.006171999999,2548.7725469920797
C04769,0.54160374,Low,630,20.0,0,0,341.2103562,0.0
C04770,0.124976404,High,11530,35.0,0,0,1440.97793812,0.0
C04771,0.35298193,Mid,2890,3.0,0,0,1020.1177777,0.0
C04774,0.58148277,High,9840,24.5,1,80,5721.7904568,2893.3348657754636
C04775,0.7228876,Mid,2630,59.66666666666666,1,80,1901.194388,558.555674656514
C04776,0.4733456,High,9710,40.25,0,0,4596.185775999999,0.0
C04777,0.7976608,High,6250,27.666666666666668,1,150,4985.38,572.4918672640002
C04778,0.7924608,Low,0,13.0,0,0,0.0,0.0
C04779,0.39030236,Mid,4710,13.4,0,0,1838.3241156000001,0.0
C04780,0.51017547,Mid,1860,35.0,1,40,948.9263741999999,1062.018538117798
C04781,0.71562946,Low,1280,59.0,0,0,916.0057088000001,0.0
C04782,0.93416464,Low,860,-5.0,0,0,803.3815903999999,0.0
C04784,0.5256304,Mid,2580,32.5,1,40,1356.1264320000002,1508.2628827431681
C04785,0.3483129,Mid,5230,23.0,0,0,1821.676467,0.0
C04786,0.92437947,Low,150,30.0,0,0,138.65692049999998,0.0
C04787,0.6080626,Mid,4930,22.5,0,0,2997.748618,0.0
C04788,0.7614639,Mid,3770,18.5,1,80,2870.718903,755.9626141473731
C04789,0.8358989,Low,1360,66.75,0,0,1136.822504,0.0
C04791,0.32645753,High,7050,41.0,0,0,2301.5255865,0.0
C04792,0.7146582,Mid,2530,5.0,1,80,1808.085246,544.9028733088535
C04793,0.7367335,Low,240,16.5,0,0,176.81604000000002,0.0
C04794,0.75994855,Mid,3450,54.0,1,80,2621.8224975,686.7153652093705
C04795,0.84267384,Low,520,64.0,0,0,438.19039680000003,0.0
C04797,0.9388947,Low,0,53.0,0,0,0.0,0.0
C04799,0.64862514,High,11750,66.66666666666667,1,80,7621.345395,3247.4364639747123
C04800,0.85489774,Mid,4420,5.75,1,80,3778.6480107999996,585.3629576394807
C04801,0.79399604,Mid,2900,22.0,1,80,2302.5885160000003,492.9279406831542
C04802,0.62846446,Mid,3690,29.5,0,0,2319.0338574,0.0
C04803,0.62415373,Mid,5490,5.0,0,0,3426.6039776999996,0.0
C04805,0.7252821,Mid,4850,39.5,1,80,3517.6181850000003,1107.9408509812642
C04806,0.38376963,High,8190,38.4,0,0,3143.0732697,0.0
C04808,0.7691738,High,8180,20.666666666666668,1,150,6291.841684,868.2146046128805
C04809,0.17666626,High,9100,44.2,0,0,1607.6629659999999,0.0
C04813,0.54217094,High,7680,27.5,1,80,4163.8728192,2282.9274734673577
C04814,0.23774096,Mid,3070,4.875,0,0,729.8647472,0.0
C04815,0.32600313,High,7550,24.2,0,0,2461.3236315,0.0
C04816,0.4303881,Mid,5120,38.333333333333336,0,0,2203.587072,0.0
C04817,0.22717895,High,8010,49.0,0,0,1819.7033895,0.0
C04819,0.48955494,High,9330,23.5,0,0,4567.5475902,0.0
C04821,0.29471666,Mid,2640,63.0,0,0,778.0519824,0.0
C04822,0.5842417,Low,450,60.0,0,0,262.908765,0.0
C04823,0.28193623,High,8960,25.714285714285715,0,0,2526.1486208,0.0
C04824,0.39990118,High,8230,31.666666666666668,0,0,3291.1867114,0.0
C04825,0.27946264,Low,880,25.25,0,0,245.92712319999998,0.0
C04826,0.51262456,Mid,4180,49.5,1,40,2142.7706608,2510.8344840662267
C04827,0.5447514,Mid,3490,15.0,0,0,1901.182386,0.0
C04828,0.7734056,Low,920,31.0,0,0,711.533152,0.0
C04829,0.6118021,Low,1120,46.0,0,0,685.218352,0.0
C04830,0.92727315,Low,160,1.0,0,0,148.36370399999998,0.0
C04831,0.1856876,High,11070,42.0,0,0,2055.561732,0.0
C04832,0.8737805,Low,1670,31.0,0,0,1459.213435,0.0
C04833,0.68065196,Mid,5490,17.5,0,0,3736.7792603999997,0.0
C04834,0.46437275,Mid,3590,37.66666666666666,0,0,1667.0981725,0.0
C04835,0.6087758,Mid,2800,18.5,0,0,1704.57224,0.0
C04836,0.18541402,High,15440,32.44444444444444,0,0,2862.7924688000003,0.0
C04837,0.79825574,Low,1000,33.0,0,0,798.25574,0.0
C04839,0.607705,Mid,5160,28.5,0,0,3135.7578000000003,0.0
C04842,0.627542,Mid,3540,20.666666666666668,0,0,2221.49868,0.0
C04844,0.6232101,Mid,2550,29.666666666666668,0,0,1589.185755,0.0
C04845,0.6861243,Mid,3280,57.0,1,40,2250.487704,1665.9335085859818
C04846,0.49365765,High,14150,24.125,0,0,6985.2557475,0.0
C04847,0.7252841,Mid,2650,24.0,1,80,1922.002865,560.0059335763168
C04849,0.72986794,Low,740,15.0,0,0,540.1022756,0.0
C04850,0.8603731,Low,270,42.0,0,0,232.300737,0.0
C04851,0.6080009,High,6120,20.5,1,80,3720.9655079999998,1723.2689128338034
C04853,0.21277578,High,6690,29.375,0,0,1423.4699682,0.0
C04854,0.46872017,High,8220,40.25,0,0,3852.8797974,0.0
C04855,0.65385884,Mid,2540,17.0,0,0,1660.8014536,0.0
C04856,0.8185732,Mid,3770,27.0,1,80,3086.020964,599.858635289294
C04857,0.47609228,Mid,3880,10.0,0,0,1847.2380464,0.0
C04859,0.3873472,Mid,4280,47.25,0,0,1657.846016,0.0
C04860,0.8100563,Mid,4130,31.0,1,80,3345.532519,694.3285314114756
C04861,0.7653132,Mid,2040,18.0,0,0,1561.238928,0.0
C04862,0.626948,High,12820,21.857142857142858,1,80,8037.473359999999,3647.9943898684
C04863,0.31890717,High,9050,26.0,0,0,2886.1098885,0.0
C04864,0.6164707,Mid,2350,17.5,0,0,1448.706145,0.0
C04865,0.6517902,Mid,2300,35.0,1,40,1499.11746,1205.01847730777
C04866,0.9330128,Mid,2980,35.0,0,0,2780.378144,0.0
C04867,0.7477703,Low,1440,64.0,0,0,1076.789232,0.0
C04868,0.32366395,Mid,3750,23.5,0,0,1213.7398125,0.0
C04869,0.43184498,High,9750,52.75,0,0,4210.488555,0.0
C04870,0.44766968,Mid,1880,48.333333333333336,0,0,841.6189984,0.0
C04871,0.75620097,Mid,4640,20.5,1,80,3508.7725007999998,969.2941652321429
C04872,0.41091493,Low,850,34.0,0,0,349.2776905,0.0
C04873,0.60511005,Low,1520,8.0,0,0,919.7672759999999,0.0
C04874,0.3328229,High,7050,41.8,0,0,2346.401445,0.0
C04875,0.6716992,Low,780,42.0,0,0,523.925376,0.0
C04878,0.0624243,High,7150,21.2,0,0,446.333745,0.0
C04879,0.83181196,Mid,1930,28.0,0,0,1605.3970828000001,0.0
C04880,0.6360216,Mid,3920,32.5,1,40,2493.204672,2168.681618467712
C04882,0.77922153,Mid,3170,-5.0,1,80,2470.1322501,581.690023593419
C04883,0.6853729,High,9380,6.5,1,80,6428.797801999999,2428.3425111620427
C04884,0.68799436,Mid,3610,35.25,1,40,2483.6596396,1837.2895384889184
C04885,0.7552486,Low,1620,47.0,0,0,1223.5027320000002,0.0
C04886,0.56518734,High,10820,62.4,1,80,6115.327018800001,3223.7770097678726
C04888,0.859287,High,8800,1.0,1,150,7561.7256,609.3553962351998
C04889,0.5237124,Mid,4800,27.0,0,0,2513.81952,0.0
C04890,0.89057064,Low,0,26.0,0,0,0.0,0.0
C04891,0.5841636,Low,1280,25.0,0,0,747.729408,0.0
C04892,0.7035647,Mid,4360,44.75,1,80,3067.542092,1036.6597003808095
C04893,0.49098176,Mid,4250,37.6,0,0,2086.67248,0.0
C04894,0.8428989,Low,940,19.0,0,0,792.324966,0.0
C04895,0.7182795,Low,750,51.0,0,0,538.709625,0.0
C04896,0.22994326,Mid,5250,17.0,0,0,1207.202115,0.0
C04897,0.56450427,Mid,4850,59.5,1,40,2737.8457095000003,2880.800289715176
C04899,0.81205285,High,7840,13.25,1,150,6366.494344000001,697.7096449639463
C04900,0.43834916,High,8620,26.2,0,0,3778.5697592,0.0
C04902,0.55891085,High,7350,52.833333333333336,1,80,4107.9947475,2164.98988922405
C04903,0.38779536,High,9730,27.666666666666668,0,0,3773.2488528,0.0
C04905,0.46375677,Low,1380,14.0,0,0,639.9843426,0.0
C04906,0.3071257,High,6950,39.57142857142857,0,0,2134.523615,0.0
C04907,0.29389694,Low,1210,42.0,0,0,355.6152974,0.0
C04908,0.603802,High,10780,41.0,1,80,6508.985559999999,3123.5588261261
C04909,0.52034,Mid,2460,28.4,0,0,1280.0364,0.0
C04910,0.45230052,Mid,4820,39.0,0,0,2180.0885064,0.0
C04911,0.4581269,High,15250,35.5,0,0,6986.435225,0.0
C04912,0.15013382,High,16640,45.66666666666666,0,0,2498.2267648,0.0
C04913,0.70952046,Low,270,6.0,0,0,191.5705242,0.0
C04914,0.7094642,Low,1770,17.0,0,0,1255.751634,0.0
C04915,0.8186426,Mid,2340,13.0,0,0,1915.623684,0.0
C04916,0.6453338,Mid,5840,36.5,1,40,3768.7493919999997,3241.6200640323764
C04918,0.82775235,Mid,2120,10.0,0,0,1754.834982,0.0
C04920,0.7114184,Low,200,43.0,0,0,142.28368,0.0
C04921,0.531699,Mid,4250,40.5,1,40,2259.72075,2545.5737173643747
C04922,0.55977815,High,6220,22.5,1,80,3481.820093,1815.9666033845401
C04923,0.6997294,Low,560,44.0,0,0,391.848464,0.0
C04924,0.36079073,Mid,2270,74.0,0,0,818.9949571,0.0
C04925,0.2688539,High,7130,29.5,0,0,1916.928307,0.0
C04926,0.84638244,Low,920,6.0,0,0,778.6718447999999,0.0
C04927,0.5366793,High,10760,40.0,1,80,5774.669268,3244.404759397809
C04928,0.391682,Low,1600,44.66666666666666,0,0,626.6912,0.0
C04929,0.6594914,High,7680,13.333333333333334,1,80,5064.893951999999,2055.7999359299843
C04930,0.85574394,Mid,5960,30.0,1,80,5100.2338824,819.6745561919092
C04931,0.7543039,Low,1630,47.0,0,0,1229.515357,0.0
C04932,0.41205755,Mid,5050,32.714285714285715,0,0,2080.8906275,0.0
C04933,0.45983046,Mid,4670,49.0,0,0,2147.4082482,0.0
C04934,0.7584804,Mid,3610,52.0,1,80,2738.1142440000003,726.6353212064779
C04935,0.28245714,Low,0,37.0,0,0,0.0,0.0
C04936,0.6172461,High,6840,15.0,1,80,4221.963324,1919.9661598974546
C04937,0.5092492,Mid,2040,47.5,1,40,1038.868368,1174.563706726736
C04938,0.6079153,High,7620,31.75,1,80,4632.314586,2170.3245934467927
C04939,0.5686688,High,11370,18.5,1,80,6465.7642559999995,3386.1073193219836
C04940,0.49013346,High,7400,36.66666666666666,0,0,3626.9876040000004,0.0
C04942,0.80014133,High,6800,21.33333333333333,1,150,5440.961044,624.9488251837678
C04943,0.27243504,Mid,2740,5.0,0,0,746.4720096000001,0.0
C04944,0.47864202,Mid,2680,40.5,0,0,1282.7606136,0.0
C04947,0.7440221,Mid,2270,55.5,1,80,1688.930167,440.41099674413664
C04948,0.7383658,Low,1830,48.0,0,0,1351.209414,0.0
C04949,0.41098222,Mid,3920,7.428571428571429,0,0,1611.0503024,0.0
C04951,0.58741987,Low,1250,46.0,0,0,734.2748375,0.0
C04952,0.7935337,Mid,2810,4.5,1,80,2229.829697,475.4808589621389
C04953,0.46381408,High,8830,24.33333333333333,0,0,4095.4783264000002,0.0
C04954,0.6740329,Low,660,48.5,0,0,444.861714,0.0
C04955,0.8352447,Mid,3550,4.0,1,80,2965.118685,510.6487731034758
C04956,0.72329265,Low,0,53.0,0,0,0.0,0.0
C04957,0.7997855,Low,850,26.0,0,0,679.817675,0.0
C04958,0.5956291,Mid,3600,20.33333333333333,0,0,2144.26476,0.0
C04959,0.856074,Mid,2630,-5.0,0,0,2251.47462,0.0
C04960,0.41034135,Mid,3580,25.5,0,0,1469.022033,0.0
C04961,0.42666844,Mid,4420,18.0,0,0,1885.8745047999998,0.0
C04962,0.649379,Mid,2090,46.0,1,40,1357.2021100000002,1089.658902525775
C04963,0.75974387,Mid,3510,25.5,1,80,2666.7009837,700.8640727636939
C04964,0.64776736,Mid,4870,30.0,0,0,3154.6270432,0.0
C04965,0.4054939,High,6820,20.0,0,0,2765.468398,0.0
C04967,0.2934175,Mid,3200,9.5,0,0,938.936,0.0
C04968,0.8326624,Low,200,61.0,0,0,166.53248,0.0
C04969,0.7030701,Mid,4590,48.0,1,80,3227.0917590000004,1097.7750416133676
C04970,0.759246,Mid,4970,43.0,1,80,3773.45262,1035.59226509435
C04972,0.3833068,Mid,3130,22.25,0,0,1199.750284,0.0
C04973,0.8433117,Low,110,19.0,0,0,92.764287,0.0
C04974,0.6223377,Low,670,25.0,0,0,416.966259,0.0
C04975,0.85315907,Low,1650,19.0,0,0,1407.7124655,0.0
C04976,0.37658024,High,8930,33.666666666666664,0,0,3362.8615432,0.0
C04977,0.4531987,High,13160,26.2,0,0,5964.094892,0.0
C04978,0.7158111,Mid,4780,35.5,1,80,3421.5770580000003,1115.4677754728202
C04979,0.72743237,Low,700,9.0,0,0,509.20265900000004,0.0
C04980,0.758522,High,9740,38.0,1,150,7388.00428,1089.3603316838933
C04981,0.27138948,Mid,5370,55.2,0,0,1457.3615076,0.0
C04982,0.75428116,Low,960,74.0,0,0,724.1099136,0.0
C04983,0.5196137,High,6270,43.0,1,80,3257.9778989999995,1856.3599354779792
C04984,0.8352189,Low,0,30.0,0,0,0.0,0.0
C04985,0.71299005,High,6940,31.5,1,150,4948.150947,846.7790372606152
C04986,0.5677299,Mid,3880,37.0,1,40,2202.792012,2280.502808266103
C04987,0.9160704,Low,600,2.0,0,0,549.64224,0.0
C04989,0.50068,Mid,2780,18.5,0,0,1391.8904,0.0
C04990,0.88275707,Low,0,8.0,0,0,0.0,0.0
C04991,0.38013777,High,6100,43.0,0,0,2318.840397,0.0
C04992,0.62081474,Low,1380,10.2,0,0,856.7243412,0.0
C04993,0.54195344,Mid,4260,27.8,0,0,2308.7216544000003,0.0
C04994,0.43493116,Mid,2730,10.0,0,0,1187.3620667999999,0.0
C04995,0.3234812,Low,1670,-1.0,0,0,540.213604,0.0
C04996,0.41995257,Mid,5190,44.5,0,0,2179.5538383000003,0.0
C04997,0.59767264,Mid,5920,36.5,1,40,3538.2220288,3458.80881985237
C04998,0.57213885,Low,1660,15.333333333333334,0,0,949.750491,0.0
C04999,0.6275641,Mid,4530,16.25,0,0,2842.8653729999996,0.0
C05000,0.75704205,High,6230,14.5,1,150,4716.3719715,663.9200437553988
C05001,0.6234821,Mid,3080,64.5,1,40,1920.3248680000002,1707.591716542843
C05002,0.66090655,Low,1190,30.33333333333333,0,0,786.4787944999999,0.0
C05003,0.34032747,High,6250,30.8,0,0,2127.0466875,0.0
C05004,0.85953015,Low,0,28.0,0,0,0.0,0.0
C05005,0.79509014,Mid,4160,60.0,1,80,3307.5749824,747.1934082288582
C05006,0.42635614,Low,1570,49.0,0,0,669.3791398,0.0
C05007,0.37300202,Mid,3390,44.66666666666666,0,0,1264.4768477999999,0.0
C05009,0.5814651,Mid,2890,31.33333333333333,1,40,1680.434139,1658.3008358073776
C05011,0.57285976,High,8280,33.666666666666664,1,80,4743.2788128,2432.556563107884
C05012,0.73964185,Mid,4190,14.0,1,80,3099.0993515,908.5947172784245
C05013,0.40495422,Mid,3820,49.0,0,0,1546.9251204,0.0
C05015,0.30020782,High,7750,28.0,0,0,2326.6106050000003,0.0
C05016,0.73265797,Low,1170,9.0,0,0,857.2098249,0.0
C05017,0.61605734,Mid,2990,22.5,0,0,1842.0114466,0.0
C05018,0.36620447,Mid,4380,43.888888888888886,0,0,1603.9755786,0.0
C05019,0.87983406,Mid,2600,56.0,0,0,2287.5685559999997,0.0
C05020,0.29197076,Low,1630,47.75,0,0,475.9123388,0.0
C05021,0.70848167,Mid,2440,46.0,1,80,1728.6952747999999,529.932949485734
C05022,0.6991055,Low,1610,33.0,0,0,1125.559855,0.0
C05023,0.6922917,Mid,2610,27.666666666666668,0,0,1806.8813369999998,0.0
C05025,0.6399581,Mid,3600,15.833333333333334,0,0,2303.8491599999998,0.0
C05026,0.7078006,Mid,3830,29.5,1,80,2710.876298,890.1455346872765
C05027,0.79543966,Mid,3700,62.5,1,80,2943.126742,652.5587587582653
C05028,0.76806486,Low,650,20.0,0,0,499.24215899999996,0.0
C05029,0.6367568,Mid,2810,38.5,1,40,1789.2866080000001,1524.8654830176642
C05030,0.43408683,Mid,3160,13.5,0,0,1371.7143827999998,0.0
C05031,0.8729521,Low,870,18.0,0,0,759.468327,0.0
C05032,0.54031336,High,6110,28.4,1,80,3301.3146296,1796.9627870795857
C05033,0.3429429,High,6630,45.75,0,0,2273.711427,0.0
C05034,0.5845537,Mid,2800,39.0,1,40,1636.7503599999998,1599.9547027141698
C05036,0.3461399,Low,0,17.0,0,0,0.0,0.0
C05037,0.7801248,High,7440,5.5,1,150,5804.128511999999,750.7892782678017
C05038,0.5563702,High,7260,31.2,1,80,4039.2476520000005,2139.9132850090373
C05039,0.31480983,Mid,3880,41.0,0,0,1221.4621404,0.0
C05040,0.46152306,High,8040,25.5,0,0,3710.6454024,0.0
C05041,0.40529576,Mid,1910,13.0,0,0,774.1149016,0.0
C05043,0.83086926,Mid,1960,8.0,0,0,1628.5037496,0.0
C05044,0.71921885,Mid,3310,6.666666666666667,1,80,2380.6143935,735.5395588918533
C05045,0.6381816,High,6210,26.0,1,80,3963.107736,1692.4066250839282
C05046,0.4702532,High,6090,22.4,0,0,2863.8419879999997,0.0
